tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	23126	0	live	POGZ	MRD37, WHSUS, ZNF280E, ZNF635, ZNF635m	pogo transposable element derived with ZNF domain	pogo transposable element with ZNF domain|putative protein product of Nbla00003|zinc finger protein 280E|zinc finger protein 635	1q21.3	1	NC_000001.11	151402724	151459494	minus	21	614787	
9606	Homo sapiens	6642	0	live	SNX1	HsT17379, VPS5	sorting nexin 1	sorting nexin-1|sorting nexin 1A	15q22.31	15	NC_000015.10	64095982	64144231	plus	15	601272	
10090	Mus musculus	103573	0	live	Xpo1	Crm1, Exp1	exportin 1	exportin-1|chromosome region maintenance 1 protein homolog|exportin 1, CRM1 homolog	11 14.28 cM	11	NC_000077.7	23205768	23248250	plus	28		
9606	Homo sapiens	23163	0	live	GGA3		golgi associated, gamma adaptin ear containing, ARF binding protein 3	ADP-ribosylation factor-binding protein GGA3|Golgi-localized, gamma ear-containing, ARF-binding protein 3	17q25.1	17	NC_000017.11	75236599	75262363	minus	19	606006	
9606	Homo sapiens	50814	0	live	NSDHL	H105E3, SDR31E1, XAP104	NAD(P) dependent 3-beta-hydroxysteroid dehydrogenase NSDHL	sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating|3-beta-hydroxysteroid dehydrogenase|3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenase (decarboxylating)|NAD(P) dependent steroid dehydrogenase-like protein transcript|epididymis secretory sperm binding protein|protein H105e3|short chain dehydrogenase/reductase family 31E, member 1	Xq28	X	NC_000023.11	152831063	152869729	plus	11	300275	
9606	Homo sapiens	23710	0	live	GABARAPL1	APG8-LIKE, APG8L, ATG8, ATG8B, ATG8L, GEC1	GABA type A receptor associated protein like 1	gamma-aminobutyric acid receptor-associated protein-like 1|GABA(A) receptor-associated protein-like 1|early estrogen-regulated protein|glandular epithelial cell protein 1	12p13.2	12	NC_000012.12	10212877	10223128	plus	4	607420	
9606	Homo sapiens	83939	0	live	EIF2A	CDA02, EIF-2A, MST089, MSTP004, MSTP089	eukaryotic translation initiation factor 2A	eukaryotic translation initiation factor 2A|65 kDa eukaryotic translation initiation factor 2A|eukaryotic translation initiation factor 2A, 65kDa	3q25.1	3	NC_000003.12	150546787	150586016	plus	15	609234	
10376	Human gammaherpesvirus 4	3783709	0	live	EBNA-1	HHV4_EBNA-1.1	protein-coding				NC_007605.1	11305	97654	plus	0		
9606	Homo sapiens	83696	0	live	TRAPPC9	IBP, IKBKBBP, MRT13, NIBP, T1, TRS120	trafficking protein particle complex subunit 9	trafficking protein particle complex subunit 9|IKK2 binding protein|NIK and IKK-beta binding protein|NIK- and IKBKB-binding protein|TRAPP 120 kDa subunit|trafficking protein particle complex 9|tularik gene 1 protein	8q24.3	8	NC_000008.11	139727725	140458579	minus	32	611966	
9606	Homo sapiens	282996	0	live	RBM20		RNA binding motif protein 20	RNA-binding protein 20|probable RNA-binding protein 20	10q25.2	10	NC_000010.11	110643245	110839468	plus	17	613171	
9606	Homo sapiens	64223	0	live	MLST8	GBL, GbetaL, LST8, POP3, WAT1	MTOR associated protein, LST8 homolog	target of rapamycin complex subunit LST8|TORC subunit LST8|gable|mammalian lethal with SEC13 protein 8|protein GbetaL	16p13.3	16	NC_000016.10	2205454	2209453	plus	9	612190	
9606	Homo sapiens	1676	0	live	DFFA	DFF-45, DFF1, ICAD	DNA fragmentation factor subunit alpha	DNA fragmentation factor subunit alpha|DFF45|DNA fragmentation factor 45 kDa subunit|DNA fragmentation factor, 45kDa, alpha polypeptide|inhibitor of CAD	1p36.22	1	NC_000001.11	10456522	10472529	minus	6	601882	
9606	Homo sapiens	81624	0	live	DIAPH3	AN, AUNA1, DIA2, DRF3, NSDAN, diap3, mDia2	diaphanous related formin 3	protein diaphanous homolog 3|diaphanous homolog 3	13q21.2	13	NC_000013.11	59665583	60163928	minus	38	614567	
9606	Homo sapiens	79971	0	live	WLS	C1orf139, EVI, GPR177, MRP, ZKS, mig-14	Wnt ligand secretion mediator	protein wntless homolog|G protein-coupled receptor 177|integral membrane protein GPR177|protein evenness interrupted homolog|putative NF-kappa-B-activating protein 373|putative NFkB activating protein 373|wntless Wnt ligand secretion mediator	1p31.3	1	NC_000001.11	68098459	68232546	minus	13	611514	
9606	Homo sapiens	16	0	live	AARS1	AARS, CMT2N, DEE29, EIEE29, HDLS2, TTD8	alanyl-tRNA synthetase 1	alanine--tRNA ligase, cytoplasmic|alaRS|alanine tRNA ligase 1, cytoplasmic|alanyl-tRNA synthetase, cytoplasmic|protein lactyltransferase AARS1|renal carcinoma antigen NY-REN-42	16q22.1	16	NC_000016.10	70252298	70289506	minus	21	601065	
9606	Homo sapiens	9646	0	live	CTR9	SH2BP1, TSBP, p150, p150TSP	CTR9 homolog, Paf1/RNA polymerase II complex component	RNA polymerase-associated protein CTR9 homolog|Ctr9, Paf1/RNA polymerase II complex component, homolog|SH2 domain binding protein 1 (tetratricopeptide repeat containing)|TPR-containing, SH2-binding phosphoprotein	11p15.4	11	NC_000011.10	10751246	10779746	plus	25	609366	
9606	Homo sapiens	5878	0	live	RAB5C	L1880L, RAB5L, RABL, RAB5C	RAB5C, member RAS oncogene family	ras-related protein Rab-5C|RAB5C, member of RAS oncogene family	17q21.2	17	NC_000017.11	42124979	42154989	minus	8	604037	
9606	Homo sapiens	7174	0	live	TPP2	IMD78, TPP-2, TPP-II, TPPII	tripeptidyl peptidase 2	tripeptidyl-peptidase 2|tripeptidyl aminopeptidase|tripeptidyl-peptidase II	13q33.1	13	NC_000013.11	102596986	102679958	plus	31	190470	
9606	Homo sapiens	54820	0	live	NDE1	HOM-TES-87, LIS4, MHAC, NDE, NUDE, NUDE1	nudE neurodevelopment protein 1	nuclear distribution protein nudE homolog 1|LIS1-interacting protein NUDE1, rat homolog|epididymis secretory sperm binding protein|nudE nuclear distribution E homolog 1|nudE nuclear distribution gene E homolog 1	16p13.11	16	NC_000016.10	15643382	15726353	plus	17	609449	
9606	Homo sapiens	6016	0	live	RIT1	NS8, RIBB, RIT, ROC1	Ras like without CAAX 1	GTP-binding protein Rit1|GTP-binding protein Roc1|Ric-like, expressed in many tissues|ras-like protein expressed in many tissues|ras-like without CAAX protein 1	1q22	1	NC_000001.11	155897808	155911349	minus	7	609591	
9606	Homo sapiens	84061	0	live	MAGT1	CDG1CC, IAP, MRX95, OST3B, PRO0756, SLC58A1, XMEN, bA217H1.1	magnesium transporter 1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1|implantation-associated protein|oligosaccharyl transferase subunit MAGT1|oligosaccharyltransferase 3 homolog B	Xq21.1	X	NC_000023.11	77825747	77895568	minus	10	300715	
9606	Homo sapiens	5859	0	live	QARS1	GLNRS, MSCCA, PRO2195, QARS	glutaminyl-tRNA synthetase 1	glutamine--tRNA ligase|glutamine-tRNA synthetase	3p21.31	3	NC_000003.12	49095932	49104757	minus	24	603727	
9606	Homo sapiens	10228	0	live	STX6		syntaxin 6	syntaxin-6	1q25.3	1	NC_000001.11	180972725	181022870	minus	8	603944	
9606	Homo sapiens	6834	0	live	SURF1	CMT4K, MC4DN1, SHY1	SURF1 cytochrome c oxidase assembly factor	surfeit locus protein 1|surfeit 1	9q34.2	9	NC_000009.12	133351758	133356487	minus	9	185620	
9606	Homo sapiens	8697	0	live	CDC23	ANAPC8, APC8, CUT23	cell division cycle 23	cell division cycle protein 23 homolog|anaphase-promoting complex subunit 8|cell division cycle 23 homolog|cyclosome subunit 8	5q31.2	5	NC_000005.10	138187650	138213323	minus	16	603462	
9606	Homo sapiens	134430	0	live	WDR36	GLC1G, TA-WDRP, TAWDRP, UTP21	WD repeat domain 36	WD repeat-containing protein 36|T-cell activation WD repeat protein|T-cell activation WD repeat-containing protein	5q22.1	5	NC_000005.10	111092348	111130502	plus	23	609669	
9606	Homo sapiens	3033	0	live	HADH	HAD1, HADHSC, HCDH, HHF4, MSCHAD, SCHAD, HADH	hydroxyacyl-CoA dehydrogenase	hydroxyacyl-coenzyme A dehydrogenase, mitochondrial|L-3-hydroxyacyl-Coenzyme A dehydrogenase, short chain|medium and short-chain L-3-hydroxyacyl-coenzyme A dehydrogenase|short-chain 3-hydroxyacyl-CoA dehydrogenase|testis secretory sperm-binding protein Li 203a	4q25	4	NC_000004.12	107989889	108035171	plus	11	601609	
9606	Homo sapiens	55288	0	live	RHOT1	ARHT1, MIRO-1, MIRO1	ras homolog family member T1	mitochondrial Rho GTPase 1|mitochondrial Rho (MIRO) GTPase 1|rac-GTP binding protein-like protein|ras homolog gene family, member T1	17q11.2	17	NC_000017.11	32142502	32225727	plus	27	613888	
9606	Homo sapiens	6733	0	live	SRPK2	SFRSK2	SRSF protein kinase 2	SRSF protein kinase 2|SFRS protein kinase 2|SR protein kinase 2|SR-protein-specific kinase 2|serine kinase SRPK2|serine/arginine-rich protein-specific kinase 2|serine/arginine-rich splicing factor kinase 2|serine/threonine-protein kinase SRPK2	7q22.3	7	NC_000007.14	105114740	105399357	minus	24	602980	
9606	Homo sapiens	84033	0	live	OBSCN	ARHGEF30, RHABDO1, UNC89	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	obscurin|obscurin, myosin light chain kinase|obscurin-MLCK	1q42.13	1	NC_000001.11	228208044	228378876	plus	118	608616	
9606	Homo sapiens	6199	0	live	RPS6KB2	KLS, P70-beta, P70-beta-1, P70-beta-2, S6K-beta2, S6K2, S6KB, S6KI(2), S6Kbeta, SRK, STK14B, p70(S6K)-beta, p70S6Kb	ribosomal protein S6 kinase B2	ribosomal protein S6 kinase beta-2|70 kDa ribosomal protein S6 kinase 2|P70S6K2|S6 kinase-related kinase|S6K-beta|S6K-beta-2|p70 S6 kinase beta|p70 S6K-beta|p70 S6KB|p70 ribosomal S6 kinase beta|p70-S6K 2|ribosomal protein S6 kinase, 70kDa, polypeptide 2|serine/threonine-protein kinase 14 beta|serine/threonine-protein kinase 14B	11q13.2	11	NC_000011.10	67428494	67435401	plus	16	608939	
9606	Homo sapiens	8394	0	live	PIP5K1A		phosphatidylinositol-4-phosphate 5-kinase type 1 alpha	phosphatidylinositol 4-phosphate 5-kinase type-1 alpha|68 kDa type I phosphatidylinositol 4-phosphate 5-kinase alpha|PIP5K1-alpha|PIP5KIalpha|phosphatidylinositol 4-phosphate 5-kinase type I alpha|ptdIns(4)P-5-kinase 1 alpha	1q21.3	1	NC_000001.11	151195419	151249531	plus	22	603275	
9606	Homo sapiens	10768	0	live	AHCYL1	DCAL, IRBIT, PPP1R78, PRO0233, XPVKONA	adenosylhomocysteinase like 1	S-adenosylhomocysteine hydrolase-like protein 1|DC-expressed AHCY-like molecule|IP(3)Rs binding protein released with IP(3)|S-adenosyl homocysteine hydrolase homolog|S-adenosyl-L-homocysteine hydrolase 2|adenosylhomocysteinase 2|adoHcyase 2|dendritic cell expressed AHCY-like protein|epididymis secretory sperm binding protein|inositol 1,4,5-trisphosphate receptor-binding protein|protein phosphatase 1, regulatory subunit 78|putative adenosylhomocysteinase 2	1p13.3	1	NC_000001.11	109984765	110023742	plus	20	607826	
9606	Homo sapiens	5911	0	live	RAP2A	K-REV, KREV, RAP2, RbBP-30	RAP2A, member of RAS oncogene family	ras-related protein Rap-2a|RAP2, member of RAS oncogene family (K-rev)	13q32.1	13	NC_000013.11	97434169	97469128	plus	2	179540	
9606	Homo sapiens	3189	0	live	HNRNPH3	2H9, HNRPH3	heterogeneous nuclear ribonucleoprotein H3	heterogeneous nuclear ribonucleoprotein H3|heterogeneous nuclear ribonucleoprotein 2H9|hnRNP 2H9|hnRNP H3	10q21.3	10	NC_000010.11	68331693	68343196	plus	12	602324	
9606	Homo sapiens	10641	0	live	NPRL2	FFEVF2, NPR2, NPR2L, TUSC4	NPR2 like, GATOR1 complex subunit	GATOR1 complex protein NPRL2|2810446G01Rik|G21 protein|GATOR complex protein NPRL2|NPR2-like protein|gene 21 protein|homologous to yeast nitrogen permease (candidate tumor suppressor)|mutant NPRL2|nitrogen permease regulator 2-like protein|tumor suppressor candidate 4	3p21.31	3	NC_000003.12	50347330	50350775	minus	11	607072	
9606	Homo sapiens	55723	0	live	ASF1B	CIA-II	anti-silencing function 1B histone chaperone	histone chaperone ASF1B|ASF1 anti-silencing function 1 homolog B|CCG1-interacting factor A-II|anti-silencing function protein 1 homolog B|hAsf1|hAsf1b|hCIA-II	19p13.12	19	NC_000019.10	14119512	14136589	minus	4	609190	
9606	Homo sapiens	90780	0	live	PYGO2	1190004M21Rik	pygopus family PHD finger 2	pygopus homolog 2|pygopus 2	1q21.3	1	NC_000001.11	154957026	154961782	minus	3	606903	
9606	Homo sapiens	399687	0	live	MYO18A	MAJN, MYSPDZ, SP-R210, SPR210, TIAF1	myosin XVIIIA	unconventional myosin-XVIIIa|12 kDa TGF-beta-1-induced antiapoptotic factor|Putative TGFB1-induced anti-apoptotic factor 1|SP-A receptor subunit SP-R210 alphaS|TGF-beta-1-induced antiapoptotic factor 1|TGFB1-induced anti-apoptotic factor 1|molecule associated with JAK3 N-terminus|molecule associated with Jak-3 N-terminal|myosin 18A|myosin containing PDZ domain|myosin containing a PDZ domain|surfactant protein receptor SP-R210	17q11.2	17	NC_000017.11	29071122	29180398	minus	47	609517,610067	
9606	Homo sapiens	23112	0	live	TNRC6B	GDSBA	trinucleotide repeat containing adaptor 6B	trinucleotide repeat-containing gene 6B protein|trinucleotide repeat containing 6B	22q13.1	22	NC_000022.11	40044834	40335808	plus	27	610740	
9606	Homo sapiens	10921	0	live	RNPS1	E5.1	RNA binding protein with serine rich domain 1	RNA-binding protein with serine-rich domain 1|RNA binding protein with serine-rich domain|RNA-binding protein S1, serine-rich domain|SR protein|SR-related protein LDC2	16p13.3	16	NC_000016.10	2253116	2268126	minus	9	606447	
9606	Homo sapiens	1666	0	live	DECR1	DECR, NADPH, SDR18C1	2,4-dienoyl-CoA reductase 1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial|2,4-dienoyl-CoA reductase 1, mitochondrial|2,4-dienoyl-CoA reductase, mitochondrial|4-enoyl-CoA reductase|short chain dehydrogenase/reductase family 18C member 1	8q21.3	8	NC_000008.11	90001477	90053633	plus	13	222745	
9606	Homo sapiens	26019	0	live	UPF2	HUPF2, RENT2, smg-3	UPF2 regulator of nonsense mediated mRNA decay	regulator of nonsense transcripts 2|FRS2/UPF2/LEMD3 fusion|LEMD3/UPF2 fusion|UPF2 regulator of nonsense transcripts homolog|nonsense mRNA reducing factor 2|smg-3 homolog, nonsense mediated mRNA decay factor|up-frameshift suppressor 2 homolog|yeast Upf2p homolog	10p14	10	NC_000010.11	11920022	12043170	minus	24	605529	
9606	Homo sapiens	10969	0	live	EBNA1BP2	EBP2, NOBP, P40	EBNA1 binding protein 2	probable rRNA-processing protein EBP2|nuclear FGF3 binding protein|nucleolar protein p40|nucleolar protein p40; homolog of yeast EBNA1-binding protein	1p34.2	1	NC_000001.11	43164174	43172570	minus	10	614443	
9606	Homo sapiens	55703	0	live	POLR3B	C128, CMT1I, HLD8, INMAP, RPC2	RNA polymerase III subunit B	DNA-directed RNA polymerase III subunit RPC2|DNA-directed RNA polymerase III 127.6 kDa polypeptide|DNA-directed RNA polymerase III subunit B|RNA polymerase III subunit C2|interphase nucleus and mitotic apparatus associated protein|polymerase (RNA) III (DNA directed) polypeptide B|polymerase (RNA) III subunit B	12q23.3	12	NC_000012.12	106357748	106510198	plus	30	614366	
9606	Homo sapiens	26271	0	live	FBXO5	EMI1, FBX5, Fbxo31	F-box protein 5	F-box only protein 5|F-box protein Fbx5|early fission inhibitory protein 1|early mitotic inhibitor 1	6q25.2	6	NC_000006.12	152970535	152983579	minus	6	606013	
9606	Homo sapiens	85440	0	live	DOCK7	DEE23, EIEE23, ZIR2	dedicator of cytokinesis 7	dedicator of cytokinesis protein 7	1p31.3	1	NC_000001.11	62454726	62688386	minus	53	615730	
9606	Homo sapiens	51692	0	live	CPSF3	CPSF-73, CPSF73, NEDMHS, NEDMHSN	cleavage and polyadenylation specific factor 3	cleavage and polyadenylation specificity factor subunit 3|cleavage and polyadenylation specific factor 3, 73kDa|mRNA 3'-end-processing endonuclease CPSF-73	2p25.1	2	NC_000002.12	9423654	9473101	plus	19	606029	
9606	Homo sapiens	7384	0	live	UQCRC1	D3S3191, PKNPY, QCR1, UQCR1	ubiquinol-cytochrome c reductase core protein 1	cytochrome b-c1 complex subunit 1, mitochondrial|complex III subunit 1|core protein I|ubiquinol-cytochrome c reductase core protein I|ubiquinol-cytochrome-c reductase complex core protein 1	3p21.31	3	NC_000003.12	48599002	48609646	minus	13	191328	
9606	Homo sapiens	10250	0	live	SRRM1	160-KD, POP101, SRM160	serine and arginine repetitive matrix 1	serine/arginine repetitive matrix protein 1|SR-related nuclear matrix protein of 160 kDa|Ser/Arg-related nuclear matrix protein	1p36.11	1	NC_000001.11	24643302	24673281	plus	22	605975	
9606	Homo sapiens	4720	0	live	NDUFS2	CI-49, LHONAR2, MC1DN6	NADH:ubiquinone oxidoreductase core subunit S2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial|CI-49kD|NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)|NADH-ubiquinone oxidoreductase 49 kDa subunit|NADH-ubiquinone oxidoreductase NDUFS2 subunit|complex 1, mitochondrial respiratory chain, 49-KD subunit|complex I 49kDa subunit	1q23.3	1	NC_000001.11	161197417	161214395	plus	15	602985	
9606	Homo sapiens	9810	0	live	RNF40	BRE1B, RBP95, STARING	ring finger protein 40	E3 ubiquitin-protein ligase BRE1B|95 kDa retinoblastoma protein binding protein|95 kDa retinoblastoma-associated protein|BRE1 E3 ubiquitin ligase homolog B|BRE1-B|RING-type E3 ubiquitin transferase BRE1B|Rb-associated protein|ring finger protein 40, E3 ubiquitin protein ligase	16p11.2	16	NC_000016.10	30761612	30776307	plus	21	607700	
9606	Homo sapiens	3226	0	live	HOXC10	HOX3I	homeobox C10	homeobox protein Hox-C10|homeo box C10|homeobox protein Hox-3I|homeoprotein C10	12q13.13	12	NC_000012.12	53985146	53990279	plus	2	605560	
9606	Homo sapiens	57602	0	live	USP36	DUB1	ubiquitin specific peptidase 36	ubiquitin carboxyl-terminal hydrolase 36|deubiquitinating enzyme 36|ubiquitin specific protease 36|ubiquitin thioesterase 36|ubiquitin-specific-processing protease 36	17q25.3	17	NC_000017.11	78787381	78841439	minus	28	612543	
9606	Homo sapiens	22872	0	live	SEC31A	ABP125, ABP130, HPBKS, HSPC275, HSPC334, NEDSOSB, SEC31L1	SEC31 homolog A, COPII coat complex component	protein transport protein Sec31A|SEC31 homolog A, COPII coating complex component|SEC31-like protein 1|SEC31-related protein A|web1-like protein|yeast Sec31p homolog	4q21.22	4	NC_000004.12	82818509	82900569	minus	33	610257	
9606	Homo sapiens	51138	0	live	COPS4	CSN4, SGN4	COP9 signalosome subunit 4	COP9 signalosome complex subunit 4|COP9 constitutive photomorphogenic homolog subunit 4|COP9 constitutive photomorphogenic-like protein subunit 4|JAB1-containing signalosome subunit 4|signalosome subunit 4|testis tissue sperm-binding protein Li 42a	4q21.22	4	NC_000004.12	83035183	83075818	plus	11	616008	
9606	Homo sapiens	10682	0	live	EBP	CDPX2, CHO2, CPX, CPXD, MEND	EBP cholestenol delta-isomerase	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase|3-beta-hydroxysteroid-delta-8,delta-7-isomerase|Chondrodysplasia punctata-2, X-linked dominant (Happle syndrome)|D8-D7 sterol isomerase|cholestenol Delta-isomerase|cholesterol-5,6-epoxide hydrolase subunit EBP|delta(8)-Delta(7) sterol isomerase|emopamil binding protein (sterol isomerase)|emopamil-binding protein|sterol 8-isomerase	Xp11.23	X	NC_000023.11	48521808	48528716	plus	5	300205	
9606	Homo sapiens	5954	0	live	RCN1	HEL-S-84, PIG20, RCAL, RCN	reticulocalbin 1	reticulocalbin-1|epididymis secretory protein Li 84|proliferation-inducing gene 20|reticulocalbin 1, EF-hand calcium binding domain	11p13	11	NC_000011.10	32091074	32105722	plus	6	602735	
9606	Homo sapiens	10121	0	live	ACTR1A	ARP1, Arp1A, CTRN1	actin related protein 1A	alpha-centractin|ARP1 actin related protein 1 homolog A|ARP1 actin-related protein 1 homolog A, centractin alpha|actin-RPV|centractin|centrosome-associated actin homolog|epididymis secretory sperm binding protein	10q24.32	10	NC_000010.11	102479229	102502712	minus	11	605143	
9606	Homo sapiens	5630	0	live	PRPH	NEF41, PRPH	peripherin	peripherin|neurofilament 4 (57kD)	12q13.12	12	NC_000012.12	49295147	49298686	plus	9	170710	
9606	Homo sapiens	6429	0	live	SRSF4	SFRS4, SRP75	serine and arginine rich splicing factor 4	serine/arginine-rich splicing factor 4|SR splicing factor 4|SRP001LB|pre-mRNA-splicing factor SRP75|splicing factor, arginine/serine-rich 4	1p35.3	1	NC_000001.11	29147743	29181900	minus	10	601940	
9606	Homo sapiens	57410	0	live	SCYL1	GKLP, HT019, NKTL, NTKL, P105, SCAR21, TAPK, TEIF, TRAP	SCY1 like pseudokinase 1	N-terminal kinase-like protein|SCY1-like protein 1|SCY1-like, kinase-like 1|coated vesicle-associated kinase of 90 kDa|likely ortholog of mouse N-terminal kinase-like protein|telomerase regulation-associated protein|telomerase transcriptional elements-interacting factor|teratoma-associated tyrosine kinase	11q13.1	11	NC_000011.10	65525083	65538704	plus	18	607982	
